INSEE REGI;INSEE DEPT;INSEE EPCI;INSEE COMM;INSEE IRIS;Maille géographique;Année;Nom IRIS;Code IRIS;Type IRIS;Nom commune;Code commune;Nom EPCI;Code EPCI;Type EPCI;Nom département;Code département;Nom région;Code région;Nb sites secteur résidentiel Enedis;Conso totale secteur résidentiel Enedis (MWh);Conso moyenne secteur résidentiel Enedis (MWh);Nb sites Agriculture Enedis;Conso totale Agriculture Enedis (MWh);Nb sites Industrie Enedis;Conso totale Industrie Enedis (MWh);Nb sites Tertiaire Enedis;Conso totale Tertiaire Enedis (MWh);Nb sites Secteur non affecté Enedis;Conso totale Secteur non affecté Enedis (MWh);Geo Point;Geo Shape
53;35;243500139;35238;352380801;IRIS;2012;Albert de Mun;352380801;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1054;2944.4882982139;2.79363216149327;0;0.0;0;0.0;4.0;1030.31678960917;0;0.0;;
53;35;243500139;35238;352380801;IRIS;2013;Albert de Mun;352380801;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1103;2983.36881527624;2.70477680442089;0;0.0;0;0.0;4.0;991.396311826829;0;0.0;;
53;35;243500139;35238;352380802;IRIS;2014;Coutenceau;352380802;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1289;3793.92923629081;2.94331205297968;0;0.0;;;;;0;0.0;;
53;35;243500139;35238;352380804;IRIS;2014;Jean Baptiste Barre;352380804;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1209;3504.73507799033;2.89887103225007;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35238;352380806;IRIS;2015;Margueritte;352380806;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1985;6236.07520110573;3.14159959753437;0;0.0;0;0.0;6.0;4180.02925995563;0;0.0;48.0979337159, -1.67847130078;"{""type"": ""Polygon"", ""coordinates"": [[[-1.680020928068506, 48.09414826035837], [-1.681806802818271, 48.09425754300517], [-1.681292341898061, 48.10211960339548], [-1.676750451170973, 48.1028057877402], [-1.67444801347554, 48.093819785642616], [-1.680020928068506, 48.09414826035837]]]}"
53;35;243500139;35238;352380807;IRIS;2013;Villeneuve;352380807;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1060;2873.94483166414;2.71126870911712;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35238;352380808;IRIS;2011;La Madeleine Mauconseil;352380808;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2126;6684.5630369205;3.14419710109149;0;0.0;0;0.0;3.0;860.857140298468;0;0.0;;
53;35;243500139;35238;352380808;IRIS;2013;La Madeleine Mauconseil;352380808;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2131;7411.65172709687;3.47801582688732;0;0.0;0;0.0;3.0;763.064334896124;0;0.0;;
53;35;243500139;35238;352380808;IRIS;2015;La Madeleine Mauconseil;352380808;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;2147;6866.64256664141;3.19824991459777;0;0.0;0;0.0;3.0;431.679019278692;0;0.0;48.0979091895, -1.6881299908;"{""type"": ""Polygon"", ""coordinates"": [[[-1.694061963024271, 48.09709769591335], [-1.690176893932088, 48.10041659013097], [-1.684093905988765, 48.10123475662815], [-1.685594708451674, 48.09448545422929], [-1.690274145919477, 48.094639239208284], [-1.689314717679141, 48.09654047254655], [-1.694061963024271, 48.09709769591335]]]}"
53;35;243500139;35238;352380904;IRIS;2013;Cleunay Ouest;352380904;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1753;5621.82560748631;3.20697410581079;0;0.0;0;0.0;28.0;12235.7952714823;0;0.0;;
53;35;243500139;35238;352380904;IRIS;2014;Cleunay Ouest;352380904;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1752;5181.96170305549;2.95774069809103;0;0.0;0;0.0;28.0;11841.3562275979;0;0.0;;
53;35;243500139;35238;352381002;IRIS;2013;Villejean Sud Est;352381002;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1153;2891.88643340282;2.50814087892699;0;0.0;;;4.0;1990.13720750808;0;0.0;;
53;35;243500139;35238;352381002;IRIS;2014;Villejean Sud Est;352381002;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1148;2736.13523397539;2.38339306095417;0;0.0;;;4.0;2024.14947441956;0;0.0;;
53;35;243500139;35238;352381003;IRIS;2011;Villejean Sud Ouest;352381003;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1389;3530.12386102484;2.541485861069;0;0.0;0;0.0;17.0;2482.28923645482;0;0.0;;
53;35;243500139;35238;352381004;IRIS;2013;Villejean Nord Ouest;352381004;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1096;2471.55280759779;2.25506643028996;0;0.0;0;0.0;4.0;421.008675000278;0;0.0;;
53;35;243500139;35238;352381004;IRIS;2014;Villejean Nord Ouest;352381004;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1096;2292.29723384512;2.0915120746762;0;0.0;0;0.0;4.0;401.485629101611;0;0.0;;
53;35;243500139;35238;352381004;IRIS;2015;Villejean Nord Ouest;352381004;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1095;2248.35283927689;2.05329026417981;0;0.0;0;0.0;4.0;415.504868848646;0;0.0;48.1230801101, -1.71389681965;"{""type"": ""Polygon"", ""coordinates"": [[[-1.713453384725804, 48.1213815563427], [-1.717606088228285, 48.121448877017095], [-1.719466194399949, 48.1219250595681], [-1.716495993050545, 48.124847522869324], [-1.709275552429676, 48.12450448462063], [-1.70875619803959, 48.122002112630156], [-1.71247728614175, 48.1220512614518], [-1.713453384725804, 48.1213815563427]]]}"
53;35;243500139;35238;352381005;IRIS;2012;Villejean Nord Est;352381005;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1144;2800.69109919602;2.44815655524128;0;0.0;;;6.0;1186.68933878197;0;0.0;;
53;35;243500139;35238;352381006;IRIS;2013;Dalle Kennedy;352381006;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1087;3633.77895336159;3.34294291937589;0;0.0;;;;;0;0.0;;
53;35;243500139;35238;352381008;IRIS;2012;La Lande du Breil;352381008;D;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;111;881.75895320128;7.94377435316469;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35238;352381101;IRIS;2012;Le Landrel Ouest;352381101;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;883;2023.35890061487;2.29145968359554;0;0.0;;;3.0;395.138575487455;0;0.0;;
53;35;243500139;35238;352381101;IRIS;2014;Le Landrel Ouest;352381101;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;881;1923.89808128375;2.18376626706442;0;0.0;;;3.0;359.294775174835;0;0.0;;
53;35;243500139;35238;352381102;IRIS;2012;Le Landrel Est Les Hautes Ourmes;352381102;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1235;3150.63468645544;2.55112120360765;0;0.0;;;3.0;437.729319493704;0;0.0;;
53;35;243500139;35238;352381103;IRIS;2012;Sainte-Elizabeth Grece;352381103;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;991;2680.95899529819;2.70530675610312;0;0.0;;;;;0;0.0;;
53;35;243500139;35238;352381104;IRIS;2015;Torigne Ouest;352381104;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;997;2303.52698067286;2.31045835574008;0;0.0;0;0.0;;;0;0.0;48.0866169673, -1.65805291149;"{""type"": ""Polygon"", ""coordinates"": [[[-1.660799996205678, 48.08813201447976], [-1.655142536364878, 48.08819361590626], [-1.653863117169841, 48.087568134367736], [-1.657628291167091, 48.08466084939814], [-1.660887975647651, 48.084721123806254], [-1.660799996205678, 48.08813201447976]]]}"
53;35;243500139;35238;352381106;IRIS;2014;Saint-Benoit;352381106;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;910;2509.84418473494;2.75807053267576;0;0.0;;;3.0;682.904251094617;0;0.0;;
53;35;243500139;35238;352381107;IRIS;2011;Suisse;352381107;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1055;2867.69295370184;2.7181923731771;0;0.0;;;4.0;872.902508055796;0;0.0;;
53;35;243500139;35238;352381107;IRIS;2013;Suisse;352381107;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1056;2861.60745769411;2.70985554705882;0;0.0;;;4.0;826.368610129645;0;0.0;;
53;35;243500139;35238;352381108;IRIS;2011;Portugal;352381108;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;943;2397.04657059337;2.54193697835988;0;0.0;0;0.0;4.0;742.267902571592;;;;
53;35;243500139;35238;352381202;IRIS;2012;Henri Freville Sud Ouest;352381202;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1270;3668.97830298338;2.8889592936877;0;0.0;0;0.0;6.0;1089.77957212137;0;0.0;;
53;35;243500139;35238;352381202;IRIS;2013;Henri Freville Sud Ouest;352381202;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1270;3641.00829797555;2.86693566769729;0;0.0;;;7.0;1150.27723798777;0;0.0;;
53;35;243500139;35238;352381202;IRIS;2015;Henri Freville Sud Ouest;352381202;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1269;3473.83859836446;2.7374614644322;0;0.0;;;7.0;1117.15790347936;0;0.0;48.0888950963, -1.67702612286;"{""type"": ""Polygon"", ""coordinates"": [[[-1.674840589080292, 48.09217350015121], [-1.675026906058649, 48.08667544097443], [-1.677346160802176, 48.086718524810045], [-1.680904412412325, 48.088172639225], [-1.680497456459438, 48.089198436200576], [-1.676937151269926, 48.08963867578909], [-1.676358033474493, 48.09213937545509], [-1.674840589080292, 48.09217350015121]]]}"
53;35;243500139;35238;352381203;IRIS;2011;Canada;352381203;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1059;4080.67868746002;3.85333209391881;0;0.0;;;32.0;10507.9075624205;0;0.0;;
53;35;243500139;35238;352381203;IRIS;2015;Canada;352381203;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1087;4805.24870563199;4.4206519831021;0;0.0;;;48.0;12892.8380833455;0;0.0;48.0824930626, -1.67780953433;"{""type"": ""Polygon"", ""coordinates"": [[[-1.680497456459438, 48.089198436200576], [-1.680904412412325, 48.088172639225], [-1.679184760411817, 48.087351734193774], [-1.675026906058649, 48.08667544097443], [-1.675117514709967, 48.08420189489265], [-1.674510499934253, 48.08371218113698], [-1.675113553257674, 48.080659383295924], [-1.670233510768959, 48.08101537845361], [-1.673237438408418, 48.07695756207729], [-1.677209553179289, 48.077407527915774], [-1.682690832016305, 48.08107842209783], [-1.68223669863765, 48.08939069005954], [-1.680497456459438, 48.089198436200576]]]}"
53;35;243500139;35238;352381205;IRIS;2014;Les Olympiades;352381205;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1855;4397.40512333061;2.37056879963914;0;0.0;0;0.0;5.0;4214.78504540818;0;0.0;;
53;35;243500139;35238;352381205;IRIS;2015;Les Olympiades;352381205;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1852;4320.13306091664;2.33268523807594;0;0.0;0;0.0;5.0;4184.71853937054;0;0.0;48.0866542377, -1.68828134168;"{""type"": ""Polygon"", ""coordinates"": [[[-1.696505172419959, 48.08777832733467], [-1.692765303736858, 48.09036238539661], [-1.68223669863765, 48.08939069005954], [-1.682690832016305, 48.08107842209783], [-1.684647054006353, 48.08300810537927], [-1.688952961153105, 48.08319993661186], [-1.692224418529518, 48.08428652987493], [-1.696505172419959, 48.08777832733467]]]}"
53;35;243500139;35238;352381206;IRIS;2012;Saint-Yves;352381206;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;973;3643.76013124994;3.74487166623837;0;0.0;0;0.0;5.0;786.212568418419;0;0.0;;
53;35;243500139;35238;352381206;IRIS;2015;Saint-Yves;352381206;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1041;3587.25445133462;3.44596969388532;0;0.0;0;0.0;5.0;700.732985109021;0;0.0;48.0922428022, -1.6873074386;"{""type"": ""Polygon"", ""coordinates"": [[[-1.692765303736858, 48.09036238539661], [-1.690229652883401, 48.094715561283934], [-1.681806802818271, 48.09425754300517], [-1.684612480127714, 48.0896297052935], [-1.692765303736858, 48.09036238539661]]]}"
53;35;243500139;35238;35238xxxx;IRIS;2013;;35238xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;701;3001.87647892887;4.28227743071165;0;0.0;45;12109.3217167726;47.0;11420.2836243091;7;294.810195995393;;
53;35;243500139;35240;352400102;IRIS;2011;Nord;352400102;H;Le Rheu;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1617;7212.654728044;4.460516220188;0;0.0;3;359.044391885819;11.0;3814.54781908375;0;0.0;;
53;35;243500139;35240;352400102;IRIS;2015;Nord;352400102;H;Le Rheu;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1640;7119.41928800681;4.34110932195537;0;0.0;3;300.829380792331;12.0;3623.21124721635;0;0.0;48.1107839219, -1.78979949393;"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[-1.795080454402501, 48.099698704758005], [-1.798422629289897, 48.0982066581154], [-1.802417133178353, 48.099406885511094], [-1.800270385182926, 48.102756030216504], [-1.799986969286303, 48.10591441292362], [-1.807610801680424, 48.10921171553419], [-1.809692233927605, 48.11135887944327], [-1.809627376496094, 48.11202143906155], [-1.808551178968089, 48.11201490225354], [-1.797468956989611, 48.109786698838775], [-1.796814507109513, 48.11067339878086], [-1.800072013172146, 48.120269744896945], [-1.794920065830317, 48.123346362772914], [-1.792971173907236, 48.12336978687375], [-1.792495481144268, 48.12158524251929], [-1.790190688436829, 48.11982190960516], [-1.78577236129254, 48.11988612548656], [-1.781624826917005, 48.12102277665446], [-1.77990369051536, 48.1187866184937], [-1.774455670347024, 48.1161868265322], [-1.775467517028644, 48.10976413518251], [-1.776392221578663, 48.10805165327237], [-1.785587169943512, 48.09967296417898], [-1.787837315881913, 48.09866194258232], [-1.789507954325541, 48.10423383586049], [-1.792574689129297, 48.1023862664273], [-1.795080454402501, 48.099698704758005]]]}, {""type"": ""LineString"", ""coordinates"": [[-1.794991470212038, 48.0994300714223], [-1.795080454402501, 48.099698704758005]]}]}"
53;35;243500139;35196;351960102;IRIS;2013;Nord-Est;351960102;H;Mordelles;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;883;6985.94577060344;7.9116033642168;;;;;12.0;3480.14767756646;0;0.0;;
53;35;243500139;35196;35196xxxx;IRIS;2013;;35196xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;23;82.4553852499393;3.58501674999736;0;0.0;;;0.0;0.0;0;0.0;;
53;35;243500139;35204;352040000;IRIS;2011;Nouvoitou;352040000;Z;Nouvoitou;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1179;8112.32742985481;6.88068484296421;4;505.179317393201;3;363.062144553714;7.0;359.80795471736;0;0.0;;
53;35;243500139;35206;352060101;IRIS;2013;Est;352060101;H;Noyal-Châtillon-sur-Seiche;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1446;8764.38250415676;6.0611220637322;;;;;9.0;650.707172743063;0;0.0;;
53;35;243500139;35206;352060102;IRIS;2012;Ouest;352060102;H;Noyal-Châtillon-sur-Seiche;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1834;10516.6096991373;5.73424738229949;;;12;1970.42178066007;23.0;7657.15309630057;0;0.0;;
53;35;243500139;35238;352381108;IRIS;2014;Portugal;352381108;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;939;2415.60991400574;2.57253451970792;0;0.0;;;5.0;847.139899347353;;;;
53;35;243500139;35238;352381109;IRIS;2015;Henri Freville Sud Est;352381109;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1035;2813.37712010771;2.7182387633891;0;0.0;0;0.0;6.0;921.086271048476;0;0.0;48.0861932208, -1.67217239921;"{""type"": ""Polygon"", ""coordinates"": [[[-1.669178350474866, 48.08839493906938], [-1.669628067231944, 48.08494262850487], [-1.669079461752987, 48.083621249082306], [-1.674820163179231, 48.083717911903925], [-1.674943951337901, 48.0889314320026], [-1.669178350474866, 48.08839493906938]]]}"
53;35;243500139;35238;352381202;IRIS;2011;Henri Freville Sud Ouest;352381202;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1267;3640.06664287843;2.87298077575251;0;0.0;0;0.0;6.0;1088.49572777659;;;;
53;35;243500139;35238;352381202;IRIS;2014;Henri Freville Sud Ouest;352381202;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1266;3505.24712185177;2.76875760019887;0;0.0;;;7.0;1108.76233115882;0;0.0;;
53;35;243500139;35238;352381203;IRIS;2012;Canada;352381203;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1060;4015.11028330651;3.7878398899118;0;0.0;;;34.0;9986.11711287546;0;0.0;;
53;35;243500139;35238;352381203;IRIS;2013;Canada;352381203;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1091;4175.74105169929;3.82744367708459;0;0.0;;;49.0;11621.6411827082;0;0.0;;
53;35;243500139;35238;352381205;IRIS;2011;Les Olympiades;352381205;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1845;4333.89606286669;2.34899515602531;0;0.0;0;0.0;6.0;4205.89665844458;0;0.0;;
53;35;243500139;35238;352381205;IRIS;2012;Les Olympiades;352381205;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1854;4442.72211179098;2.39629024368446;0;0.0;0;0.0;6.0;4081.28359997617;0;0.0;;
53;35;243500139;35238;352381205;IRIS;2013;Les Olympiades;352381205;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1853;4581.9363462835;2.47271254521506;0;0.0;0;0.0;5.0;4271.27064059821;0;0.0;;
53;35;243500139;35238;352381206;IRIS;2011;Saint-Yves;352381206;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;973;3385.71658121192;3.47966760658985;0;0.0;0;0.0;5.0;752.384395483968;0;0.0;;
53;35;243500139;35238;35238xxxx;IRIS;2014;;35238xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;584;1991.08881507029;3.40939865594229;0;0.0;52;11003.5344901991;35.0;10154.6351901731;12;244.824207725298;;
53;35;243500139;35240;352400101;IRIS;2011;Est et Sud;352400101;H;Le Rheu;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1089;7383.62249437493;6.78018594524787;0;0.0;16;4908.92254982703;44.0;13897.6457681647;0;0.0;;
53;35;243500139;35240;352400101;IRIS;2012;Est et Sud;352400101;H;Le Rheu;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1173;8108.23685670973;6.91239288722057;0;0.0;16;4833.45712875094;47.0;14141.2804101161;0;0.0;;
53;35;243500139;35240;352400102;IRIS;2012;Nord;352400102;H;Le Rheu;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1621;7795.50059100219;4.80906884084034;0;0.0;3;356.147689163077;11.0;3809.09607472148;0;0.0;;
53;35;243500139;35240;35240xxxx;IRIS;2012;;35240xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;21;110.147265078998;5.24510786090465;0;0.0;;;0.0;0.0;;;;
53;35;243500139;35240;35240xxxx;IRIS;2013;;35240xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;31;194.657315104478;6.27926822917671;0;0.0;;;0.0;0.0;;;;
53;35;243500139;35245;352450000;IRIS;2015;Romillé (commune non irisée);352450000;Z;Romillé;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1731;11678.1732367661;6.74648944931605;;;0;0.0;10.0;2310.76409238563;0;0.0;48.2222980756, -1.87887056122;"{""type"": ""Polygon"", ""coordinates"": [[[-1.844312624984828, 48.193991834436254], [-1.844452580378638, 48.198714400766804], [-1.845673503357657, 48.20092158136951], [-1.84980719871706, 48.20293602248776], [-1.88048448518715, 48.199587476408674], [-1.892935663553581, 48.19738401923972], [-1.899793489796843, 48.19724900415439], [-1.904538626581548, 48.19930652827338], [-1.906252040254311, 48.205502710416035], [-1.90747018447366, 48.20640405865176], [-1.921246952714709, 48.21307582165392], [-1.915272100272721, 48.22498700718498], [-1.916930278779631, 48.231725320539375], [-1.916318281030187, 48.23709680665824], [-1.912501737774503, 48.24378082234254], [-1.906148126865671, 48.25072784701733], [-1.908303213504201, 48.26019415890878], [-1.905242593078647, 48.26003464403602], [-1.905347953231255, 48.25633955264378], [-1.904069063813607, 48.25318875516972], [-1.902152090894572, 48.251331037882565], [-1.890114070181443, 48.25169225233006], [-1.877895913790582, 48.249132572724456], [-1.87363869971118, 48.24816889765819], [-1.862467824122368, 48.243264794820895], [-1.85462927702048, 48.240905493611066], [-1.851197513606238, 48.23557194146085], [-1.851066058876017, 48.23138910858566], [-1.852951547449453, 48.22884607147712], [-1.852454443790488, 48.225982687501826], [-1.849132878844193, 48.22193635446995], [-1.844859041767009, 48.21945523664933], [-1.834797070967458, 48.21661629296681], [-1.826563854526187, 48.21726793973269], [-1.830177722248129, 48.20169769624778], [-1.838584345099267, 48.19392585982107], [-1.844312624984828, 48.193991834436254]]]}"
53;35;243500139;35250;352500000;IRIS;2012;Saint-Armel;352500000;Z;Saint-Armel;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;855;4992.68453238386;5.83939711389925;0;0.0;;;;;0;0.0;;
53;35;243500139;35001;350010102;IRIS;2011;Est;350010102;H;Acigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1404;7353.24263054743;5.23735230095971;0;0.0;4;144.698415953424;4.0;232.566715718043;0;0.0;;
53;35;243500139;35001;35001xxxx;IRIS;2013;;35001xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;23;79.5007428210608;3.45655403569829;0;0.0;;;0.0;0.0;0;0.0;;
53;35;243500139;35024;350240102;IRIS;2011;Centre;350240102;H;Betton;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;786;5046.01877781837;6.41987121859844;0;0.0;0;0.0;9.0;698.668871859306;0;0.0;;
53;35;243500139;35024;350240102;IRIS;2015;Centre;350240102;H;Betton;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;798;4966.40923780177;6.2235704734358;0;0.0;0;0.0;11.0;846.587492882367;0;0.0;48.1753891526, -1.64973071444;"{""type"": ""Polygon"", ""coordinates"": [[[-1.639947143762388, 48.18162467144606], [-1.643570030139049, 48.17092349656477], [-1.647291518226699, 48.16723268478635], [-1.650747209249717, 48.16734970830197], [-1.65343371220991, 48.17035615596228], [-1.659692322230399, 48.17172245122291], [-1.661443008257796, 48.17408877828587], [-1.65980234099369, 48.17640075537668], [-1.652727822762922, 48.180045810968146], [-1.649061421253584, 48.183220792347505], [-1.639947143762388, 48.18162467144606]]]}"
53;35;243500139;35024;350240103;IRIS;2014;Entre Canal et Voie Ferree;350240103;H;Betton;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1272;7826.51234302281;6.15291850866573;0;0.0;6;3547.09102009769;15.0;3277.59718765774;0;0.0;;
53;35;243500139;35024;350240104;IRIS;2011;Est;350240104;H;Betton;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;961;5007.39772073793;5.2106115720478;0;0.0;0;0.0;7.0;3013.35385212381;0;0.0;;
53;35;243500139;35024;350240104;IRIS;2012;Est;350240104;H;Betton;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;964;5363.28984827558;5.5635786807838;0;0.0;0;0.0;7.0;3850.02386506213;0;0.0;;
53;35;243500139;35024;350240104;IRIS;2015;Est;350240104;H;Betton;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;975;5149.6559090208;5.28169836822646;0;0.0;0;0.0;7.0;3319.73771892583;0;0.0;48.177115101, -1.62488784962;"{""type"": ""Polygon"", ""coordinates"": [[[-1.626497512416244, 48.20564022075656], [-1.61157450393413, 48.20330681792657], [-1.60183460184849, 48.19915435865995], [-1.598435759403988, 48.198705532547976], [-1.623848073463322, 48.16872676418943], [-1.621682055084306, 48.165873269158205], [-1.616233323171046, 48.163671106534125], [-1.612568038977262, 48.160103696736726], [-1.624893125219579, 48.15491658892172], [-1.639535177484294, 48.15104484959771], [-1.64244810704668, 48.15396238770166], [-1.649078417903051, 48.15625251002073], [-1.644790317453033, 48.16556005253488], [-1.634977392603067, 48.18045363656503], [-1.631672071473224, 48.18423757858206], [-1.626833355709963, 48.187264940087054], [-1.624378198853035, 48.190132855856056], [-1.624970253847999, 48.20294020895888], [-1.626497512416244, 48.20564022075656]]]}"
53;35;243500139;35024;35024xxxx;IRIS;2011;;35024xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;44;264.745945147268;6.01695329880154;0;0.0;;;0.0;0.0;0;0.0;;
53;35;243500139;35024;35024xxxx;IRIS;2012;;35024xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;49;281.387343809285;5.74259885325071;0;0.0;;;0.0;0.0;0;0.0;;
53;35;243500139;35032;350320000;IRIS;2012;Bourgbarré;350320000;Z;Bourgbarré;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1512;9188.9701418802;6.07736120494722;;;;;7.0;1014.68009797321;0;0.0;;
53;35;243500139;35032;350320000;IRIS;2013;Bourgbarré;350320000;Z;Bourgbarré;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1542;9544.95886814337;6.18998629581282;;;6;5711.64056698993;7.0;1064.63706252175;0;0.0;;
53;35;243500139;35039;350390000;IRIS;2011;Brécé;350390000;Z;Brécé;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;792;5136.51979871942;6.4855047963629;0;0.0;10;1509.42778265609;14.0;4248.31268856607;;;;
53;35;243500139;35039;350390000;IRIS;2014;Brécé (commune non irisée);350390000;Z;Brécé;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;858;5204.77453286665;6.06617078422687;0;0.0;9;1428.00933040703;14.0;3496.03413038694;;;;
53;35;243500139;35047;350470101;IRIS;2014;Bruz Centre Nord;350470101;H;Bruz;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1696;8528.48283938672;5.02858657982708;0;0.0;14;4659.91489927635;33.0;7258.39282066796;0;0.0;;
