"Name";"Feature ";"Products ";"Cells";"Empty Cells";"Ratio EmCell";"Nombre de Features Homogenes";"Ratio de Features Homogenes";"Nombre de Features Homogenes Numeriques";"Product Chartable";"Testing Score"
"1981_Individual_Speedway_World_Championship_2.pcm";"3";"17";"51";"0";"0.0";"1";"50.0";"0";"false";"0"
"1981_Oakland_Athletics_season_5.pcm";"10";"9";"90";"0";"0.0";"9";"100.0";"7";"true";"0"
"1981_NHK_Trophy_0.pcm";"6";"13";"78";"2";"2.5641025641025643";"5";"100.0";"3";"true";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_10.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_NCAA_Men_s_Division_II_Basketball_Tournament_1.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_European_Cup_Final_3.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Chicago_White_Sox_season_1.pcm";"13";"21";"273";"0";"0.0";"12";"100.0";"11";"true";"0"
"1981_Campeonato_Brasileiro_S_rie_B_1.pcm";"10";"8";"80";"0";"0.0";"9";"100.0";"7";"true";"0"
"1981_IAAF_World_Race_Walking_Cup_7.pcm";"3";"4";"12";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Football_League_Cup_Final_1.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Miami_Hurricanes_football_team_3.pcm";"4";"3";"12";"3";"25.0";"3";"100.0";"2";"true";"0"
"1981_NFL_draft_6.pcm";"5";"28";"140";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_European_Amateur_Boxing_Championships_0.pcm";"4";"11";"44";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Davis_Cup_World_Group_0.pcm";"4";"3";"12";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_NCAA_Division_I-AA_football_season_0.pcm";"4";"2";"8";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Cincinnati_Bengals_season_1.pcm";"5";"3";"15";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_IAAF_World_Cross_Country_Championships___Senior_women_s_race_0.pcm";"4";"118";"472";"0";"0.0";"3";"100.0";"1";"false";"0"
"1981_New_York_Yankees_season_7.pcm";"5";"3";"15";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_FIBA_Africa_Championship_for_Women_6.pcm";"1";"1";"1";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_ICF_Canoe_Slalom_World_Championships_2.pcm";"7";"1";"7";"0";"0.0";"6";"100.0";"3";"true";"0"
"1981_IIHF_European_U18_Championship_0.pcm";"7";"4";"28";"4";"14.285714285714286";"6";"100.0";"1";"false";"0"
"1981_NHL_Entry_Draft_2.pcm";"6";"21";"126";"0";"0.0";"4";"80.0";"0";"false";"0"
"1981_New_Zealand_rugby_union_tour_of_Romania_and_France_0.pcm";"5";"10";"50";"0";"0.0";"3";"75.0";"2";"true";"0"
"1981_NCAA_Division_I_baseball_rankings_1.pcm";"2";"30";"60";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_CONCACAF_Champions__Cup_0.pcm";"1";"2";"2";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Campeonato_Brasileiro_S_rie_B_3.pcm";"10";"8";"80";"0";"0.0";"9";"100.0";"7";"true";"0"
"1981_IAAF_World_Cross_Country_Championships___Senior_women_s_race_1.pcm";"3";"20";"60";"20";"33.333333333333336";"2";"100.0";"1";"false";"0"
"1981_FIBA_Club_World_Cup_4.pcm";"8";"6";"48";"0";"0.0";"7";"100.0";"6";"true";"0"
"1981_Honduras_national_football_team_results_0.pcm";"3";"7";"21";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_Oakland_Athletics_season_4.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_FA_Charity_Shield_1.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_European_Cup__athletics__0.pcm";"3";"8";"24";"0";"0.0";"1";"50.0";"0";"false";"0"
"1981_Japanese_Regional_Leagues_1.pcm";"9";"8";"72";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_FIVB_Volleyball_Women_s_World_Cup_2.pcm";"2";"8";"16";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_Major_League_Baseball_All-Star_Game_2.pcm";"4";"13";"52";"9";"17.307692307692307";"2";"66.66666666666667";"0";"false";"0"
"1981_European_Cup_Winners__Cup_Final_2.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Minnesota_Twins_season_6.pcm";"2";"6";"12";"0";"0.0";"1";"100.0";"1";"false";"0"
"1981_Philadelphia_Eagles_season_32.pcm";"6";"2";"12";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_Men_s_World_Team_Squash_Championships_8.pcm";"4";"6";"24";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_16.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Cincinnati_Reds_season_4.pcm";"7";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_FIBA_Africa_Championship_for_Women_3.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Eastern_League_season_2.pcm";"4";"2";"8";"0";"0.0";"3";"100.0";"1";"false";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_12.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Grand_National_0.pcm";"7";"12";"84";"10";"11.904761904761905";"6";"100.0";"1";"false";"0"
"1981_NCAA_Division_I-A_football_rankings_0.pcm";"2";"20";"40";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_Grand_Prix_motorcycle_racing_season_0.pcm";"10";"14";"140";"21";"15.0";"6";"66.66666666666667";"0";"false";"0"
"1981_NCAA_Division_I-A_football_rankings_1.pcm";"2";"20";"40";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_Campeonato_Argentino_de_Rugby_1.pcm";"6";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_California_Angels_season_4.pcm";"7";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Romania_rugby_union_tour_of_Scotland_0.pcm";"6";"3";"18";"0";"0.0";"5";"100.0";"2";"true";"0"
"1981_Portland_Timbers_season_0.pcm";"6";"8";"48";"0";"0.0";"2";"40.0";"2";"true";"0"
"1981_New_York_Mets_season_2.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_Central_American_and_Caribbean_Championships_in_Athletics_0.pcm";"7";"22";"154";"0";"0.0";"3";"50.0";"0";"false";"0"
"1981_British_Saloon_Car_Championship_season_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_PBA_Reinforced_Filipino_Conference_Finals_3.pcm";"4";"14";"56";"0";"0.0";"3";"100.0";"1";"false";"0"
"1981_Edmonton_Eskimos_season_3.pcm";"7";"2";"14";"2";"14.285714285714286";"6";"100.0";"0";"false";"0"
"1981_Philadelphia_Phillies_season_10.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NCAA_Division_I-A_football_season_2.pcm";"5";"9";"45";"2";"4.444444444444445";"4";"100.0";"0";"false";"0"
"1981_Montreal_Expos_season_5.pcm";"8";"8";"64";"0";"0.0";"7";"100.0";"5";"true";"0"
"1981_Philadelphia_Eagles_season_17.pcm";"5";"5";"25";"3";"12.0";"3";"75.0";"2";"true";"0"
"1981_FIBA_Club_World_Cup_3.pcm";"8";"4";"32";"0";"0.0";"7";"100.0";"6";"true";"0"
"1981_Detroit_Tigers_season_2.pcm";"7";"9";"63";"0";"0.0";"6";"100.0";"5";"true";"0"
"1981_FINA_Men_s_Water_Polo_World_Cup_0.pcm";"9";"8";"72";"8";"11.11111111111111";"8";"100.0";"0";"false";"0"
"1981_England_rugby_union_tour_of_Argentina_0.pcm";"5";"14";"70";"0";"0.0";"4";"100.0";"1";"false";"0"
"1981_European_Judo_Championships_1.pcm";"6";"11";"66";"0";"0.0";"4";"80.0";"4";"true";"0"
"1981_IIHF_European_U18_Championship_6.pcm";"7";"4";"28";"4";"14.285714285714286";"6";"100.0";"1";"false";"0"
"1981_Campeonato_Brasileiro_S_rie_B_4.pcm";"10";"8";"80";"0";"0.0";"9";"100.0";"7";"true";"0"
"1981_Copa_Libertadores_Finals_0.pcm";"3";"1";"3";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Ms._Olympia_0.pcm";"3";"20";"60";"19";"31.666666666666668";"2";"100.0";"0";"false";"0"
"1981_NCAA_Men_s_Basketball_All-Americans_1.pcm";"4";"6";"24";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Copa_Libertadores_Finals_2.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Paris_Roubaix_0.pcm";"4";"10";"40";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Kansas_City_Royals_season_2.pcm";"5";"6";"30";"0";"0.0";"4";"100.0";"3";"true";"0"
"1981_Kansas_City_Royals_season_1.pcm";"8";"2";"16";"0";"0.0";"7";"100.0";"5";"true";"0"
"1981_Detroit_Tigers_season_4.pcm";"7";"3";"21";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_Masters_Tournament_0.pcm";"10";"9";"90";"0";"0.0";"7";"77.77777777777777";"5";"true";"0"
"1981_Kansas_City_Royals_season_4.pcm";"7";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Philadelphia_Eagles_season_26.pcm";"6";"2";"12";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_Minnesota_Twins_season_5.pcm";"7";"5";"35";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_Little_League_World_Series_0.pcm";"5";"1";"5";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Little_League_World_Series_1.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Oakland_Athletics_season_1.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Latvian_SSR_Higher_League_0.pcm";"9";"16";"144";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_European_Fencing_Championships_1.pcm";"4";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Portland_Timbers_season_2.pcm";"6";"3";"18";"1";"5.555555555555555";"5";"100.0";"1";"false";"0"
"1981_Ottawa_Rough_Riders_season_1.pcm";"6";"4";"24";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_Philadelphia_Phillies_season_9.pcm";"2";"3";"6";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_NBA_All-Star_Game_0.pcm";"9";"12";"108";"0";"0.0";"8";"100.0";"8";"true";"0"
"1981_Campeonato_Argentino_de_Rugby_5.pcm";"6";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Pittsburgh_Pirates_season_1.pcm";"8";"4";"32";"0";"0.0";"7";"100.0";"5";"true";"0"
"1981_Indianapolis_500_2.pcm";"9";"33";"297";"0";"0.0";"7";"87.5";"6";"true";"0"
"1981_NBL_Finals_0.pcm";"4";"5";"20";"0";"0.0";"2";"66.66666666666667";"0";"false";"0"
"1981_Philadelphia_Eagles_season_0.pcm";"5";"13";"65";"7";"10.76923076923077";"2";"50.0";"1";"false";"0"
"1981_European_Formula_Two_season_0.pcm";"12";"12";"144";"0";"0.0";"11";"100.0";"1";"false";"0"
"1981_Los_Angeles_Dodgers_season_2.pcm";"9";"4";"36";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_Montreal_Alouettes_season_0.pcm";"8";"4";"32";"0";"0.0";"7";"100.0";"0";"false";"0"
"1981_Preakness_Stakes_0.pcm";"5";"3";"15";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_King_George_VI_and_Queen_Elizabeth_Stakes_0.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Minnesota_Twins_season_7.pcm";"4";"6";"24";"0";"0.0";"3";"100.0";"3";"true";"0"
"1981_Milwaukee_Brewers_season_5.pcm";"7";"5";"35";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_NCAA_Division_I_baseball_rankings_0.pcm";"2";"20";"40";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_Honduras_national_football_team_results_1.pcm";"2";"6";"12";"0";"0.0";"1";"100.0";"1";"false";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_7.pcm";"8";"8";"64";"0";"0.0";"7";"100.0";"1";"false";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_3.pcm";"8";"8";"64";"0";"0.0";"7";"100.0";"1";"false";"0"
"1981_New_Orleans_Saints_season_0.pcm";"5";"16";"80";"0";"0.0";"4";"100.0";"0";"false";"0"
