"id";"product_name";"countries";"ingredients";"brands";"stores";"energy_100g";"proteins";"fat";"carbohydrates";"saturated-fat";"sugars";"sodium";"salt";"fiber";"fruits-vegetables-nuts";"image_url"
"3296740000630";"Falafel Boulettes de pois chiches";"France";"Pois chiches,eau,flocons de soja,épices,oignon,huile végétale,amidon modifié,graines de sésame,persil,levain en poudre,chapelure,contient du gluten,sel";"YARDEN";"Maxina DN";"1105";"9.7";"10";"23.1";"1.5";"0";"434";"1.10236";"1.9";"0";"https://static.openfoodfacts.org/images/products/329/674/000/0630/front_fr.3.400.jpg"
"8725200124616";"4 Ch'ticanos";"France";"Viande de poulet séparé mécaniquement,chapelure,blé,eau,sel,sucre,herbes et épices,poudre de légumes,exhausteur de goût,E621,émulsifiant,hydrolysât de protéine végétale,soja,fécule de pommes de terre,protéine de blé,antioxygène,E316,extrait de paprika,conservateurs,oignon,ail,E450,E451,E211,E202";"Bakx Foods";"Leclerc,Netto";"194.45555";"11.9";"11.1";"11.8";"3";"1.4";"0.748031496062992";"1.9";"0";"0";"https://static.openfoodfacts.org/images/products/872/520/012/4616/front_fr.17.400.jpg"
"8722700130109";"Les Océanes, 2 Grillades Tomate & Basilic";"France";"Colin d'Alaska,poisson,huile végétale,poudre de tomates,basilic,sel,arôme naturel d'ail et d'oignon,dextrose,huile au basilic,sirop de glucose,amidon de maïs,paprika,piment rouge.**Ce produit contient de l'huile de palme certifiée durable,palme**,olive,colza,huile de tournesol,extrait de basilic";"iglo";"Casino,Franprix";"130.43333";"15.0";"7.4";"1.0";"3.6";"0.6";"0.3543307086614173";"0.9";"0.5";"0";"https://static.openfoodfacts.org/images/products/872/270/013/0109/front_fr.19.400.jpg"
"8722700130123";"Les Océanes Grillade Herbes et Huile d'Olive 2,3%";"France";"Colin d'Alaska,huile de palme,huile d'olives,huile de colza,herbes,eau,sel,dextrose,extrait d'oignon et d'ail,sucre,poivre noir,épinards,persil,origan,thym,romarin,estragon,basilic";"Iglo";"Franprix";"134.97223";"15.2";"8.1";"0.4";"3.6";"0.4";"0.3543307086614173";"0.9";"0";"0";"https://static.openfoodfacts.org/images/products/872/270/013/0123/front_fr.12.400.jpg"
"20320423";"Wok Vegetable Thai";"España";"Verduras,seta nameko,jugo de coco,seta oreja de Judas,agua,aceite de girasol,azúcar,zumo de limón a partir de concentrado,sal,almidón,especias,contienen mostaza,zanahoria,castaña de agua,brotes de judía mungo,brotes de bambú,espinacas,puerro,espárrago verde,coco,agua";"VitAsia,//Propiedad de://,Lidl Stiftung & Co. KG,//Perteneciente a://,Schwarz Beteiligungs GmbH";"Lidl";"56.616665";"1.5";"3.3";"4.2";"2.2";"3.1";"0.17716535433070865";"0.45";"0";"0";"https://static.openfoodfacts.org/images/products/20320423/front_es.9.400.jpg"
"3366760020069";"Délices du Monde Nouilles aux Légumes & au Poulet";"France";"Pâtes cuites,légumes,dés de cuisse de poulet rôti,huile de tournesol,coriandre,sel,colorants,dextrose de maïs et/ou de blé,arôme naturel,gingembre,poivre blanc,semoule de blé dur,eau,carottes,champignons noirs,oignons,petits pois,poivrons rouges,poulet,sel,dextrose de blé,E100,E160c";"Leader Price";"Leader Price";"108.69444";"5";"3.2";"14";"0.5";"1.4";"0.35";"0.889";"2.3";"0";"https://static.openfoodfacts.org/images/products/336/676/002/0069/front_fr.7.400.jpg"
"3366760020052";"Poulet Tikka Massala & Riz Basmati";"France";"Riz basmati cuit,émincé de filet de poulet traité en salaison rôti 23% o,eau,crème fraîche,concassé de tomate,huile de tournesol,lait de coco en poudre,contient lait,-noix de cajou,double concentré de tomate,préparation aux épices et plantes aromatiques,gendre de yaourt maigre,sel,pulpe d'ail,coriandre,gingembre,jus de citron,oignon en poudre,épaississant,gomme xanthane,eau,riz,filet de poulet,sel,amidon,dextrose,tomatepelée concassée,purée de tomate,noix de cajou,sel,agent d'enrobage,gomme arabique,épices et plantes aromatiques,curry,paprika,curcuma,cumin,cardamome,cannelle,muscade,fenouil,ail,poivre noir,piment,sucre,sel,arômes naturels,tomate,jus de citron,acidi?ant,acide citrique,colorant,extrait de paprika";"Leader Price";"Franprix";"148.82777";"10.2";"4.5";"16.3";"2";"1.1";"0.4330708661417323";"1.1";"0";"0";"https://static.openfoodfacts.org/images/products/336/676/002/0052/front_fr.8.400.jpg"
"3368955876369";"Poêlée de Saint Jacques au riz basmati";"France";"Riz basmati précuit,noix de Saint Jacques,eau,courgette préfrite,aubergine préfrite,oignon rouge,poivron rouge,poivron jaune,asperge verte,tomate,beurre,huile de tournesol,fumet de crustacés,mollusques et poissons aromatisé,échaiote,persil,jus de citron,cerfeuil,ail,sel,arômes naturels,contient du lait,amidon transformé de riz ou de maïs,extrait de poivre,thym,eau,riz basmati,courgette,huile de tournesol,aubergine,huile de tournesol,fumet de crustacés et de mollusques,Saint Jacques,moule ou moule du Pacifique,palourde ondulée,crabe vert,eau,maltodextrine,fumet de poissons,cabillaud,anchois,saumon fumé,eau,sel,jus concentré de citron,arôme naturel,plantes  aromatiques";"U";"Hyper U";"119.44444";"5.3";"5.7";"11.1";"1.8";"1.6";"0.55";"1.397";"1.3";"0";"https://static.openfoodfacts.org/images/products/336/895/587/6369/front_fr.5.400.jpg"
"3368952471949";"Poêlée gourmande au canard";"France";"Haricots verts,pommes de terre préfrites,pommes golden,eau,magret de canard émincé,champignons de Paris,pruneaux d Agen,gésiers de canard émincés confits,bolets,pate d ail,huile de tournesol,aromes,persil,sel,amidon transformé de mais,arome naturel de poivre,épaissisants,farine de graine de guar et ccarraghénanes,pommes de terre,huile de tournesol,dextrose de blé,magret de canard avec peau,conservateur,sel nitrité et ascorbate de sodium,sirop de glucose de blé,dextrose de blé,arôme,gésier,sel,conservateur,sel nitrité,poivre,huilede tournesol,ail,sel,sucre";"U";"U";"105.35";"5.4";"3.6";"11.8";"0.92";"4";"0.38";"0";"1.9";"0";"https://static.openfoodfacts.org/images/products/336/895/247/1949/front_fr.9.400.jpg"
"3368959525935";"Serpentini aux crevettes (Sauce Pesto), Surgelés";"France";"Pâte alimentaire serpentini précuite,courgette grillée,crevette décortiquée,tomate,eau,huile d'olive vierge extra,basilic,fromage râpé,sel,pignon de pin,huile de tournesol,ail,amidon transformé de maïs,poivre,épinard en poudre,eau,semoule de blé dur,crevette,Penaeus vannamei,élevée en Equateur,Indonésie,Thaïlande ou Viêt-Nam,eau,sel,correcteur d'acidité,citrates de sodium,lait de vache,sel,présure animale et microbienne,conservateur,lysozyme,œuf";"U Saveurs,U";"Hyper U";"0";"0";"5.1";"12.5";"0.79";"0";"0";"0";"1.7";"15";"https://static.openfoodfacts.org/images/products/336/895/952/5935/front_fr.15.400.jpg"
"5054402160942";"Stone Baked Pepperoni Pizza";"United States";"Wheat Flour,Tomato Purée,Pepperoni,Mozzarella Semi-Soft Full Fat Cheese,Milk,Tomato,Water,Semolina,Wheat,Mature Cheddar Cheese,Milk,Rapeseed Oil,Yeast,Basil,Extra Virgin Olive Oil,Salt,Sea Salt,Cornflour,Sugar,Malted Wheat.Pepperoni contains,Pork,Durum Wheat Semolina,Curing Salts,Dextrose,Paprika Extract,Rosemary Extract,Antioxidant,Sodium Ascorbate,Garlic,Paprika,Pepper Extract,Wheat Flour,Calcium Carbonate,Iron,Niacin,Thiamin,Salt,Sodium Nitrite";"Tesco";"";"1188";"12.5";"13.3";"28.1";"6.1";"3.1";"669.291338582677";"1.7";"0.9";"0";"https://static.openfoodfacts.org/images/products/505/440/216/0942/front_en.11.400.jpg"
"5051751000721";"2 Cordons Bleus";"France";"Blanc de poulet*,fromage Edam,chapelure,huile végétale,farine de blé,jambon,sel,eau,farine de blé,levure,sel,paprika,curcuma,viande de porc,eau,sel,sirop de glucose,extrait de romarin,conservateur,nitrite de sodium";"Iglo";"Franprix";"257.7611";"18.9";"13.8";"14.2";"3.8";"0.3";"1.20";"3.048";"0.7";"0";"https://static.openfoodfacts.org/images/products/505/175/100/0721/front_fr.28.400.jpg"
"3282740212937";"Paella royale, Surgelée";"France";"Eau,riz précuit,poulet cuit traité en salaison,fruits de mer,anneaux d'encornets 20 %,lieu de l'Alaska qualité sans arêtes,lanières de poivrons rouges et verts,oignons réhydratés,fumet de crabe vert,petits pois,chorizo précuit en rondelles,concentré de tomates,huile de colza non hydrogénée,fumet de poisson aromatisé,arômes,contient blé,huile d'olive vierge extra,sel,sucre,épices,extrait de paprika,curcumine,safran,riz,eau,sel,viande de poulet,sel,eau,dextrose de blé,farine de riz,huile de colza non hydrogénée,moules entières cuites,crevettes entières cuites,crevettes,sel,disulfite de sodium,crabes verts,huile de tournesol non hydrogénée,eau,oignons,sel,viande et gras de porc,piments,nitrite de sodium,dextrose de blé,épices et extraits d'épices,ferments lactiques,sel,ascorbate de sodium,sel,sucre,arômes,lactose,amidon de pommes de terre,poisson,maltodextrines de blé et de pomme de terre,champignons,gomme arabique,crevettes,moules";"Toupargel";"Toupargel";"111.56111";"10.9";"2.6";"0";"0";"0";"0.5118110236220472";"1.3";"0";"7.1";"https://static.openfoodfacts.org/images/products/328/274/021/2937/front_fr.11.400.jpg"
"3282741660836";"1 Galette Complète Œuf, Emmental, Jambon";"France";"Pâte à crèpe,8,farine de sarrasin,oeufs entiers en poudre,lactose,huile de tournesol,sel,lait écrémé en poudre,oeuf au plat,crème liquide,lait,jambon cuit standard traité en salaison,eau,farine de blé,gluten,jambon de porc,eau,plasma de porc,sirop de glucose,sel,gélatine F pur porc,stabilisants,carraghénanes,arômes naturels,conservateurs,érythorbate de sodium,nitrite de sodium";"Tipiak";"";"205.68333";"12";"12";"12";"6.6";"2.5";"0.2992125984251968";"0.76";"1.1";"0";"https://static.openfoodfacts.org/images/products/328/274/166/0836/front_fr.7.400.jpg"
"3282741660102";"2 Galettes Petites Gambas à la Bretonne";"France";"Garniture,eau,champignons de Paris,crème liquide,lait,oignons,vin blanc,oignons préfrits,amidon transformé de manioc,beurre,lait,lait entier en poudre,ail,Cognac,sel,préparation aromatisante pour fumet de poisson,fibre de chicorée,sel,huile de tournesol,oignon en poudre,vin blanc,amidon de maïs,vinaigre de vin blanc,persil,concentré de tomate,arôme naturel,poivre.Pâte,Eau,farine de sarrasin,farine de blé,gluten,œufs entiers en poudre,lactose,sel,huile de tournesol,lait écrémé en poudre,Crevettes décortiquées,crustacé,oignons,huile de tournesol,fumet de poisson,cabillaud,eau,sel";"Tipiak";"Carrefour";"119.44444";"6.5";"4.3";"13";"2.3";"1.5";"0.31889763779527563";"0.81";"1.2";"0";"https://static.openfoodfacts.org/images/products/328/274/166/0102/front_fr.6.400.jpg"
"3282740301365";"Brandade de Morue Parmentier à l'Huile d'Olive (5 %) et aux Fines Herbes, Surgelée";"France";"Morue,sel,crème liquide,lait,eau,purée de pommes de terre,pommes de terre,huile d'olive,flocons de pommes de terre,ail,œuf entier en poudre,fines herbes,poivre,cabillaud,poisson,pommes de terre,émulsifiant,E471,épice,pommes de terre déshydratées,émulsifiant,E471,extrait d'épices,persil,ciboulette";"Tipiak";"Leclerc";"180.36111";"7.4";"13";"8.4";"5.2";"0.7";"0.38188976377952755";"0.97";"0.7";"0";"https://static.openfoodfacts.org/images/products/328/274/030/1365/front_fr.7.400.jpg"
"3282740380216";"Saint-Jacques Gratinées*-Fondue de poireaux et pommes de terre, Surgelées";"France";"SAINT JACQUES GRATINÉE*,Noix de Saint Jacques*,mollusques,eau,champignons,oignons,carottes,crème liquide,lait,vin blanc,sulfites,amidon modifié de manioc,chapelure,farine complète de blé,gluten,levure,sel,vermouth,beurre,lait,préparation aromatisante pour fumet de poisson,sel,ciboulette,arôme,poivre.FONDUE DE POIREAUX ET POMMES DE TERRE,farine de blé,gluten,cabillaud,eau,fibre de chicorée,sel,huile de tournesol,oignon en poudre,vin blanc,amidon de maïs,poireaux,eau,pommes de terre préfrites,pommes de terre,huile de tournesol,dextrose de blé,stabilisant,E450,i,crème liquide,lait,échalotes,vin blanc,sulfites,amidon modifié de manioc,beurre,lait,sel,ciboulette,préparation aromatisante pour fumet de poisson,cabillaud,eau,fibre de chicorée,sel,huile de tournesol,oignon en poudre,vin blanc,amidon de maïs,poivre";"Tipiak";"Leclerc";"75.96667";"4";"3.5";"6.5";"1.9";"1.9";"0.2952755905511811";"0.75";"1.3";"0";"https://static.openfoodfacts.org/images/products/328/274/038/0216/front_fr.22.400.jpg"
"3282740380223";"Saint-Jacques* & Riz à la Bretonne à Poêler, Surgelé";"France";"Riz précuit,eau,carottes,noix de Saint-Jacques*,mollusque,colin d'Alaska,poisson,champignons,poireaux,vin blanc,beurre,lait,crème liquide,lait,oignons,oignons rouges,vermouth,sel,ciboulette,vinaigre de vin blanc,amidon modifié de manioc,jus de citron concentré,épaississants,gomme xanthane,farine de graine de guar,poivre,colorants,curcuma,extrait de paprika,eau,riz long,sel";"Tipiak";"Cora";"0";"0";"0";"11.9";"2.4";"0";"0";"0";"0.8";"0";"https://static.openfoodfacts.org/images/products/328/274/038/0223/front_fr.19.400.jpg"
"3288740701549";"Gratin de Cabillaud-Purée en persillade, Surgelé";"France";"PURÉE DE POMMES DE TERRE ET PERSILLADE,.CABILLAUD EN SAUCE ET CHAPELURE,purée de pommes de terre,pommes de terre,émulsifiants,mono et diglycérides d'acides gras,stabilisant,E450,i,épice,eau,crème liquide,lait,beurre,lait,flocons de pomme de terre,pomme de terre,émulsifiants,mono et diglycérides d'acides gras,extrait d'épices,persil,ail,sel,chair de cabillaud,poisson,eau,crème liquide,lait,carottes,chapelure,farine de blé,gluten,farine complète de blé,gluten,levure,sel,échalotes,vin blanc,beurre,lait,amidon transformé de manioc,jus de citron concentré,ciboulette,sel,préparation aromatisante pour fumet de poisson,cabillaud,eau,fibre de chicorée,sel,huile de tournesol,oignons en poudre,vin blanc,amidon de maïs,arôme,épaississants,gomme xanthane,gomme guar,épice";"Tipiak";"";"123.744446";"4.4";"7.5";"9.3";"5.4";"0.8";"0.19685039370078738";"0.5";"1";"0";"https://static.openfoodfacts.org/images/products/328/874/070/1549/front_fr.6.400.jpg"
"3289471029230";"BZH Burger";"France";"Pain spécial pour burger au sarrasin,39,Farine de blé,eau,farine de sarrasin,sarrasin traité thermiquement,dextrose,sarrasin,0,levure,huile de colza,sucre,sel,émulsifiants,E471. E472e,agent de traitement de la farine,acide ascorbique.Préparation cuite de viande bovine avec protéines végétales,Viande bovine de race Charolaise,protéines de soja réhydratées,arôme naturel.Emmental fondu,Emmental*,eau,beurre*,amidons modifiés,fromages*,lactosérum*,lait écrémé en poudre,sel de fonte,citrate de sodium,gélifiant,carraghénanes,sel.Compotée d'oignons,8,Oignons,huile de tournesol,saccharose. extrait d'oignon,sel.Bacon cuit fumé,7,Viande de porc,sel,dextrose,arôme naturel,antioxydant,érythorbate de sodium,conservateur,nitrite de sodium.*,dont lait. Les pourcentages sont exprimés sur le total de la recette";"La Compagnie Artique";"";"233.39444";"12.9";"10.2";"21.2";"4.5";"4.1";"0.515748031496063";"1.31";"0";"0";"https://static.openfoodfacts.org/images/products/328/947/102/9230/front_fr.5.400.jpg"
"3282930001815";"Coquille St Jacques spéciale Brasserie";"France";"Eau,noix de Saint-Jacques,mollusques,crevettes,crustacés,champignons,beurre,lait,farine de blé,Muscadet,crème,lait,jaune d'oeuf,lait en poudre,oignons,emmental,lait,court-bouillon,maltodextrine de blé,acide citrique,E330,sucre,arômes naturels,oignons,céleri,ail,persil,tomate,sel,Brandy,amidon de riz,Armagnac,ail,épices et chapelure,Zygochlamys patagonica,Argentine,Chlamys opercularis,Iles Féroé,Argopecten purpuratus,Pérou,champignons,eau,sel,acidifiant,E330,antioxydant,E300,sel,lactose,lait,Brandy,sel,arômes naturels,Armagnac,sel,arômes naturels,farine de blé,sel";"Jacques Maës";"Carrefour";"127.80556";"8.5";"6.5";"8.6";"4";"1";"0.3543307086614173";"0.9";"0";"0";"https://static.openfoodfacts.org/images/products/328/293/000/1815/front_fr.3.400.jpg"
"3282930003048";"2 Crêpes au Maroilles";"France";"Crêpe,eau,farine de blé,œuf,lait en poudre,huile de tournesol,sel,sucre et épices.Garniture,eau,Maroilles AOC,lait,farine de blé,margarine,arômes,carottes,poireaux,lait en poudre,crème,lait,jaune d'œuf,sel et poivre,huiles et graisses végétales,eau,sel,émulsifiant,E471,acidifiant,E330,colorant,E160a,ii";"Jacques Maës";"Intermarché";"177.73334";"6.7";"9.8";"15.9";"6";"6.1";"0.39370078740157477";"1";"1.3";"0";"https://static.openfoodfacts.org/images/products/328/293/000/3048/front_fr.5.400.jpg"
"3282930004632";"Gratin de volaille façon &quot;Poulet au pot&quot;";"France";"Lait demi-écrémé UHT,eau,blanc de volaille,sel,sirop de glucose,arômes,dextrose,émulsifiant,E450,antioxydant,E301,champignons,carottes,farine de blé,beurre,crème épaisse,bouillon de volaille,sel,persil,poivre,muscade,filet de poulet,viande de poulet,sel,extraits de levure,viande et graisse de poulet,extraits de légumes,épices";"Jacques Maës";"";"103.67778";"6.3";"5.9";"7.3";"3.6";"1.6";"0.3543307086614173";"0.9";"0.9";"0";"https://static.openfoodfacts.org/images/products/328/293/000/4632/front_fr.6.400.jpg"
"26053325";"Colin d'Alaska à la parisienne surgelé ";"France";"Colin d'Alaska,poisson,eau,crème fraîche,contient lait,champignons de Paris,carottes,amidon transformé de maïs,vin blanc,oignons,lait écrémé en poudre,sel,jus de citron,dextrose de blé,arômes,persil 0.1 %,Theragra chalcogramma,pêché en Pacifique Nord-Est ou Nord-Ouest,contient,mollusques,céleri";"Golden Seafood,Aldi Einkauf GmbH & Compagnie-oHG";"Aldi";"67.12778";"8.5";"2.6";"2.2";"1.5";"0.9";"0.3110236220472441";"0.79";"0";"8.5";"https://static.openfoodfacts.org/images/products/26053325/front_fr.31.400.jpg"
"8855702005776";"Samoussas au poulet";"France";"Pâte,Farine de Blé,Sel,Huile de son de riz.Poulet,Carotte,Pomme de Terre,Oignon,Huile de son de riz,Sauce de Tomate,Feuille de Coriandre,Sel,Ail,Cumin en Poudre,Sucre,Gingembre,Amidon de Maïs,Eau,Poivre Blanc,Noix de Muscade,Graine de Cumin,Eau,Tomate,Sucre,Vinaigre d'Alcool,Sel,Amidon de Maïs,Oignon en Poudre";"Authentic Asia,Charoen Pokphand,CP";"Cora";"267.55554";"9.1";"14.7";"2&quot;.4";"3.3";"1.6";"0.46850393700787396";"1.19";"3";"0";"https://static.openfoodfacts.org/images/products/885/570/200/5776/front_fr.8.400.jpg"
"3464012000705";"Flammekueche Terroir";"France";"Pâte,farine de blé,eau,huile de tournesol,sel,farine de seigle,protéine de blé,levure boulangère.Garniture,fromage blanc,boeuf fumé,crème fraîche,mozzarella,oignons,eau,amidon de maïs,épices aromatiques,lait,épinard,basilic,arômes,lait,huile d'olive,sel,viande de boeuf,eau,sel nitrité,épices,dextrose de blé,sel,ail,poudre de fromage,émulsifiant E339";"Friedrich";"Simply Market";"203.77222";"9.8";"9.4";"19.9";"0";"0";"0";"0";"0";"0";"https://static.openfoodfacts.org/images/products/346/401/200/0705/front_fr.4.400.jpg"
"26005232";"Légumes grillés à la méditerranéenne";"France";"Pommes de terre préfrites,courgettes grillées,aubergines grillées,fenouil,eau,poivrons jaunes grillés,poivrons rouges grillés,oignons préfrits,huile d'olive,pâte de tomates,ail,basilic,bouillon,sel,amidon de riz,sucre,romarin,thym,pomme de terre,huile de tournesol,oignon,huile de tournesol,sel,arôme naturel,poulet rôti,huile de tournesol,légumes en poudre,épices";"Les délices de julienne";"";"444";"2";"5.4";"11";"1.3";"2.6";"0.2755905511811023";"0.7";"0";"0";"https://static.openfoodfacts.org/images/products/26005232/front_fr.10.400.jpg"
"20793227";"Falafel";"France";"pois chiches,eau,panure,huile de colza,sel,0,80% épices,farine de blé,levure";"1001 delights";"LIDL";"349.01666";"10.3";"22.1";"24.3";"3.7";"1.2";"0.40157480314960625";"1.02";"0";"0";"https://static.openfoodfacts.org/images/products/20793227/front_fr.5.400.jpg"
"4003751086411";"Brochette BBQ Cherry Peppers";"France";"fromage à pâte molle,poivrons,marinade barbecue,huile de Colza,huile de palme,sel de table,épices,dextrose,amidon de riz,extraits d'épice,extrait de levure";"Sans marque,Alpenhain Käsespezialitäten,Alpenhain";"Noz";"252.02777";"19.1";"17.3";"5";"11.5";"4.1";"0.6692913385826771";"1.7";"0";"0";"https://static.openfoodfacts.org/images/products/400/375/108/6411/front_fr.3.400.jpg"
"4001633001361";"Steakhouse Pfanne";"Deutschland";"Kartoffeln frittiert,Rinderhacksteaks gegart,Zwiebeln,Paniermehl,roter und grüner Paprika,Petersilie,Meersalz,Dextrose,Honig,Paprika,Knoblauch,Cayennepfeffer,Rosmarin,Thymian,Koriander,Kidneybohnen gegart,Zwiebeln,Prinzessbohnen,roter Paprika,gelber Paprika,Zuckermais,Sonnenblumenöl,Butter,Speisesalz,Paprika,Rosmarin,schwarzer Pfeffer,Koriander,Cayennepfeffer,Kartoffeln,Sonnenblumenöl,Dextrose,Speisesalz,Rinderfleisch,Weizenmehl,Trinkwasser,Hefe,Speisesalz,Kidneybohnen,Trinkwasser,Zucker,Speisesalz";"FRoSTA";"Kaufland";"124.22222";"4.8";"5.2";"12.8";"1.5";"2.4";"0.3543307086614173";"0.9";"3.6";"0";"https://static.openfoodfacts.org/images/products/400/163/300/1361/front_de.5.400.jpg"
"4001723818908";"Ristorante pizza quattro fromaggi";"Belgium,France";"Farine de blé,purée de tomate,Mozzarella,Edam,eau,crème fleurette,huile végétale,Emmental,levure,fromage persillé,sel iodé,sucre,basilic,huile d'olive extra vierge,amidon modifié,protéines de soja et de blé hydrolysées,paprika,origan,sirop de glucose,gingembre,ail,caramel,poivre,lactose,extrait d’épices";"Dr oetker";"";"269.22778";"10.9";"14";"24.1";"6.2";"2";"0.46";"1.1684";"1.6";"0";"https://static.openfoodfacts.org/images/products/400/172/381/8908/front_fr.16.400.jpg"
"4001724819905";"Ristorante Pizza Végétale";"France, Suisse";"farine de blé,purée de tomates,fromage,tomates cerises,poivrons,crème épaisse,huile de colza,oignons,préparation de piments doux,Mozzarella,EDAM,piments doux,eau vinaigre,sel,antioxydant acide ascorbique,acidifiant acide citrique,eau,olive hachées,levure de boulangerie,sel,sucre,amidon modifié,poivre,ail,origan,piment en gousse,protéines végétales hydrolysées,maltodextrine,caramel,concentré de tomate,jus de citron,paprika,extrait d'épices";"Dr. Oetker";"Franprix";"198.99445";"6.6";"8.9";"22";"3.2";"3.4";"0.38976377952755903";"0.99";"0";"0";"https://static.openfoodfacts.org/images/products/400/172/481/9905/front_fr.17.400.jpg"
"4001724819509";"Ristorante Pizza Speciale";"France, Suisse";"Farine de BLÉ,purée de tomate,fromage gouda,salami,fumée,jambon cuit,champignons,huile de colza,salami piquant,fumée,eau,levure de boulangerie,sel iodé,sucre,épices,amidon modifié,jus de citron,origan,persil,ail,maltodextrine,dextrose,extrait d'épices,LAIT,sel,colorant bêta-carotène,viande de porc,lard,sel,épices,dextrose,oignon en poudre,ail en poudre,extraits d'épices,antioxydant,extraits de romarin,viande de porc,eau,sel,dextrose,arôme,arôme fumée,viande de porc,lard,sel iodé,épices,dextrose,ail en poudre,oignon en poudre,extraits d'épices,antioxydant,extraits de romarin";"Dr. Oetker";"Franprix";"253.93889";"10.3";"12.9";"23.2";"4.8";"2.6";"0.62";"1.5748";"1.8";"0";"https://static.openfoodfacts.org/images/products/400/172/481/9509/front_fr.14.400.jpg"
"4001724818908";"Pizza Ristorante Quattro Formaggi";"Australie,Belgique,France, en:switzerland";"Farine de blé,purée de tomate,Mozzarella,Edam,eau,crème fleurette,huile végétale,emmental,levure,fromage persillé,sel iodé,sucre,basilic,huile d'olive extra vierge,amidon modifié,sauce soja,protéines végétales hydrolysées,paprika,origan,sirop de glucose,gingembre,ail,caramel,poivre,farine de riz,dextrose,extrait d'épices,eau,graines de soja,sel,farine de blé";"Dr Oetker";"Dia,Woolworths,Coles";"1125";"10.8";"14";"24.1";"6.2";"2";"0.46";"1.1684";"1.6";"0";"https://static.openfoodfacts.org/images/products/400/172/481/8908/front_en.41.400.jpg"
"4008366006939";"Gemüse Pfanne Thai";"Germany";"Gemüse,Zuckererbsenschoten,Porree,Wasserkastanien,Mungobohnenkeime,gelbe Karotten,Karotten,Mu-Err-Pilze,Trinkwasser,Sojasauce,Zitronegras,Zucker,Sonnenblumenöl,Kartoffelstärke,Knoblauch,kandierdter Ingwer,Sambal,schwarzer Pfeffer,roter Paprika,Trinkwasser,Sojabohnen,Weizen,Speisesalz,Ingwer,Trinkwasser,Zucker,Trinkwasser,Tomatenmark,Speisesalz,Branntweinessig,Paprika gemahlen,Chillies,Cayennepfeffer";"FRoSTA";"";"42.761112";"1.7";"0.9";"5.6";"0.2";"4.4";"0.5275590551181102";"1.34";"2.7";"0";"https://static.openfoodfacts.org/images/products/400/836/600/6939/front_de.5.400.jpg"
"4008366001736";"India Chicken";"Deutschland";"Bandnudeln gegart,Hähnchenbrust mariniert gegart,Karotten,Zwiebeln,Brokkoli,Vollmilch,Schlagsahne,Blattspinat,Tomaten,kandierter Ingwer,Tomatensaft,Tomatenmark,Speisesalz,Curry,Trinkwasser,Zucker,Zitronengras,Trinkwasser,Hartweizengrieß,Hühnerei,Hähnchenbrust,Palmöl,Speisesalz,Dextrose,Ingwer,Trinkwasser,Zucker,Ignwer,Koriander,Kreuzkümmel,Paprika gemahlen,Fenchel,Curcuma,Cayennepfeffer";"FRoSTA";"";"108.933334";"6.8";"3.1";"12.4";"1.7";"4.0";"0.3464566929133858";"0.88";"1.9";"0";"https://static.openfoodfacts.org/images/products/400/836/600/1736/front_de.5.400.jpg"
"4008366007011";"Gemüse Pfanne Sommergarten";"Germany";"Gemüse,Blumenkohl,gelbe Karotten,Erbsen,Butter,Trinkwasser,Honig,Speisesalz,Petersilie,Kartoffelstärke,schwarzer Pfeffer,Muskat,Babykarotten";"FRoSTA";"";"60.916668";"1.7";"3.0";"5.2";"1.9";"4.0";"0.3858267716535433";"0.98";"3.3";"0";"https://static.openfoodfacts.org/images/products/400/836/600/7011/front_de.5.400.jpg"
"4008366009961";"Tortellini Käse-Sahne";"Germany";"Tortellini-Nudeln gegart,Hühnerei,Frischkäse,Spinat,Sonnenblumenöl,Speisesalz,Muskat,Trinkwasser,Broccoli,Vollmilch,Karotten,Schlagsahne,Edamer,Butter,Weizenmehl,Sonnenblumenöl,Speisequark,Speisesalz,Reismehl,Kartoffelstärke,schwarzer Pfeffer,Trinkwasser,Hartweizengrieß,Paniermehl,Weizenmehl,Trinkwasser,Hefe,Speisesalz";"FRoSTA";"Edeka";"132.10556";"4.1";"7.4";"11.7";"4.3";"2.0";"0.36220472440944884";"0.92";"1.3";"0";"https://static.openfoodfacts.org/images/products/400/836/600/9961/front_de.7.400.jpg"
"4008366009336";"Gemüse Pfanne Asia Curry";"Germany,Switzerland";"Gemüse,Karotten,Mungobohnen,gelbe Karotten,roter Paprika,Erbsen,Zuckeerbsenschoten,Trinkwasser,Vollmilch,Kokosnussmilch,Speisesalz,Sonnenblumenöl,kandierter Ingwer,Zucker,Curry,Knoblauch,Reisstärke,Kartoffelstärke,Korianderblätter,Blumenkohl,Kokosnuss,Trinkwasser,Ingwer,Trinkwasser,Zucker,Paprika gemahlen,Fenchel,Senfsaat,Ingwer,Kreuzkümmel,Koriander,Curcuma";"FRoSTA";"";"57.333332";"1.9";"2.3";"6.1";"1.3";"3.4";"0.30314960629921256";"0.77";"2.3";"0";"https://static.openfoodfacts.org/images/products/400/836/600/9336/front_de.7.400.jpg"
